"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"updown",1,1,"SVP MedianMood",0.5,0.125,0.2,0,NA,0.218673678465848,2
"updown",1,1,"SVP Wilcoxon",0.375,0.375,0.375,1,44,0.0915141173358113,8
"updown",1,1,"RFPOP",0.5,0.125,0.2,0,NA,0.218673678465848,2
"updown",1,1,"SVP Wilcoxon multiscale",0.375,0.375,0.375,1,44,0.0915141173358113,8
"rand1",1,1,"PELT",0.0612244897959184,0.375,0.105263157894737,0,NA,0.616569990049953,49
"rand1",1,1,"RFPOP paper",0.666666666666667,0.5,0.571428571428572,0,NA,0.0441618438031548,6
"rand1",1,1,"SVP MedianMood",1,0.5,0.666666666666667,0,NA,0.205288302125934,4
"rand1",1,1,"SVP Wilcoxon",0.428571428571429,0.375,0.4,0,NA,0.107582635567979,7
"rand1",1,1,"RFPOP",0.666666666666667,0.5,0.571428571428572,0,NA,0.0441618438031548,6
"rand1",1,1,"SVP Wilcoxon multiscale",0.571428571428571,0.5,0.533333333333333,0,NA,0.059447513884561,7
"none",1.1,1,"PELT",0.0158730158730159,1,0.03125,0,NA,0.739164515914436,63
"none",1.1,1,"RFPOP paper",1,1,1,1,NA,0.0200841862690696,1
"none",1.1,1,"SVP MedianMood",1,1,1,1,NA,0.0200841862690696,1
"none",1.1,1,"SVP Wilcoxon",1,1,1,1,NA,0.0200841862690696,1
"none",1.1,1,"RFPOP",1,1,1,1,NA,0.0200841862690696,1
"none",1.1,1,"SVP Wilcoxon multiscale",1,1,1,1,NA,0.0200841862690696,1
"up",1.1,1,"PELT",0.0869565217391304,0.75,0.155844155844156,0,NA,1.60832820319854,69
"up",1.1,1,"RFPOP paper",0.75,0.375,0.5,0,NA,0.329873462608974,4
"up",1.1,1,"SVP MedianMood",0.8,0.5,0.615384615384615,0,NA,0.261750475908654,5
"up",1.1,1,"SVP Wilcoxon",0.875,0.875,0.875,1,3,0.0816281433914913,8
"up",1.1,1,"RFPOP",0.75,0.375,0.5,0,NA,0.329873462608974,4
"up",1.1,1,"SVP Wilcoxon multiscale",0.875,0.875,0.875,1,3,0.0816281433914913,8
"updown",1.1,1,"PELT",0.0434782608695652,0.5,0.08,0,NA,1.24804452557219,92
"updown",1.1,1,"RFPOP paper",0.333333333333333,0.375,0.352941176470588,0,NA,0.140528447684505,9
"updown",1.1,1,"SVP MedianMood",0.333333333333333,0.125,0.181818181818182,0,NA,0.273364403518758,3
"updown",1.1,1,"SVP Wilcoxon",0.375,0.375,0.375,1,36,0.140265949625678,8
"updown",1.1,1,"RFPOP",0.375,0.375,0.375,1,36,0.140265949625678,8
"updown",1.1,1,"SVP Wilcoxon multiscale",0.375,0.375,0.375,1,36,0.140265949625678,8
"rand1",1.1,1,"PELT",0.0769230769230769,0.625,0.136986301369863,0,NA,0.77334138531827,65
"rand1",1.1,1,"RFPOP paper",0.666666666666667,0.5,0.571428571428572,0,NA,0.0916204359603293,6
"rand1",1.1,1,"SVP MedianMood",1,0.5,0.666666666666667,0,NA,0.253591808879855,4
"rand1",1.1,1,"SVP Wilcoxon",0.571428571428571,0.5,0.533333333333333,0,NA,0.112220087594724,7
